"rat" "reward" "trou" "session" "round" "choice"
20 3 50 7 63 "A"
20 2 10 7 64 "R"
20 1 50 7 65 "A"
20 2 10 7 66 "R"
20 1 50 7 67 "A"
20 -6 10 7 68 "R"
20 -6 50 7 69 "A"
20 2 10 7 70 "R"
20 -6 10 7 71 "R"
20 1 50 7 72 "A"
20 -12 50 7 73 "A"
20 3 50 7 74 "A"
20 -15 10 7 75 "R"
20 -12 10 7 76 "R"
20 -15 50 7 77 "A"
20 -6 50 7 78 "A"
20 2 10 7 79 "R"
20 1 50 7 80 "A"
20 -12 50 7 81 "A"
20 -6 10 7 82 "R"
20 1 50 7 83 "A"
20 -6 50 7 84 "A"
20 -12 50 7 85 "A"
20 2 10 7 86 "R"
20 -15 10 7 87 "R"
20 1 50 7 88 "A"
20 -6 50 7 89 "A"
20 2 10 7 90 "R"
20 -6 50 7 91 "A"
20 -6 50 7 92 "A"
20 -12 10 7 93 "R"
20 -6 50 7 94 "A"
20 12 50 7 95 "A"
20 -12 10 7 96 "R"
20 -6 10 7 97 "R"
20 2 10 7 98 "R"
20 3 50 7 99 "A"
20 -6 50 7 100 "A"
20 3 50 7 101 "A"
20 1 50 7 102 "A"
20 1 50 7 103 "A"
20 1 50 7 104 "A"
20 5 10 7 105 "R"
20 -6 10 7 106 "R"
20 3 50 7 107 "A"
20 -6 10 7 108 "R"
20 3 50 7 109 "A"
20 -6 50 7 110 "A"
20 -6 10 7 111 "R"
20 -6 50 7 112 "A"
20 5 10 7 113 "R"
20 1 50 7 114 "A"
20 -15 50 7 115 "A"
20 1 50 7 116 "A"
20 3 50 7 117 "A"
20 -6 50 7 118 "A"
20 4 10 7 119 "R"
20 -6 10 7 120 "R"
20 2 10 7 121 "R"
20 1 50 7 122 "A"
20 -6 50 7 123 "A"
20 -6 10 7 124 "R"
20 -12 10 7 125 "R"
20 -6 10 7 126 "R"
20 -15 10 7 127 "R"
20 -6 10 7 128 "R"
20 -6 50 7 129 "A"
20 -6 10 7 130 "R"
20 -12 50 7 131 "A"
20 -6 50 7 132 "A"
20 -12 50 7 133 "A"
20 -6 50 7 134 "A"
20 -12 10 7 135 "R"
20 2 10 7 136 "R"
20 12 50 7 137 "A"
20 1 50 7 138 "A"
20 -12 50 7 139 "A"
20 1 50 7 140 "A"
20 -12 10 7 141 "R"
20 4 10 7 142 "R"
20 -15 50 7 143 "A"
